"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","09-Feb-2015","        368.65","        357.00","        361.50","        346.20","        346.30","        347.45","        353.51","    7535773","      26639.79","     120196","    3039265","         40.33"
"TATASTEEL","EQ","10-Feb-2015","        347.45","        345.00","        360.00","        345.00","        358.50","        357.75","        353.16","    5281226","      18651.01","      72784","    1765209","         33.42"
"TATASTEEL","EQ","11-Feb-2015","        357.75","        360.00","        368.70","        353.00","        364.40","        365.00","        361.15","    3956657","      14289.61","      55432","     976320","         24.68"
"TATASTEEL","EQ","12-Feb-2015","        365.00","        366.20","        367.40","        356.00","        365.95","        365.30","        362.62","    3415692","      12385.96","      51910","     598600","         17.52"
"TATASTEEL","EQ","13-Feb-2015","        365.30","        368.70","        371.80","        365.25","        366.15","        366.55","        367.92","    3736466","      13747.37","      51768","    1538099","         41.16"
"TATASTEEL","EQ","16-Feb-2015","        366.55","        368.75","        374.45","        368.35","        369.15","        369.80","        371.44","    2991370","      11111.15","      49164","    1095361","         36.62"
"TATASTEEL","EQ","18-Feb-2015","        369.80","        371.95","        371.95","        364.70","        368.10","        367.50","        367.60","    3232668","      11883.24","      50588","    1649345","         51.02"
"TATASTEEL","EQ","19-Feb-2015","        367.50","        368.00","        379.80","        368.00","        375.50","        375.25","        375.21","    7752626","      29088.92","      79882","    3429093","         44.23"
"TATASTEEL","EQ","20-Feb-2015","        375.25","        378.00","        381.85","        373.00","        374.00","        374.70","        378.11","    3442401","      13016.15","      50747","     828271","         24.06"
"TATASTEEL","EQ","23-Feb-2015","        374.70","        376.50","        376.90","        365.00","        365.70","        367.35","        371.78","    3085181","      11470.08","      47991","    1278858","         41.45"
"TATASTEEL","EQ","24-Feb-2015","        367.35","        368.10","        370.00","        357.20","        358.50","        359.10","        361.65","    3288127","      11891.56","      45692","     889224","         27.04"
"TATASTEEL","EQ","25-Feb-2015","        359.10","        362.80","        364.80","        350.10","        350.95","        350.90","        356.85","    3932349","      14032.49","      67057","    1543710","         39.26"
"TATASTEEL","EQ","26-Feb-2015","        350.90","        352.30","        354.90","        344.25","        345.40","        345.20","        348.42","    8064365","      28097.52","      93115","    3754885","         46.56"
"TATASTEEL","EQ","27-Feb-2015","        345.20","        347.45","        354.70","        345.80","        351.35","        350.65","        350.81","    5014678","      17591.84","     103510","    2438019","         48.62"
"TATASTEEL","EQ","28-Feb-2015","        350.65","        356.15","        364.55","        346.50","        355.30","        355.25","        356.39","    7496515","      26717.09","      87187","    1300061","         17.34"
"TATASTEEL","EQ","02-Mar-2015","        355.25","        357.40","        359.20","        349.00","        352.50","        352.55","        352.23","    4380314","      15428.82","      58122","    1703840","         38.90"
"TATASTEEL","EQ","03-Mar-2015","        352.55","        353.00","        357.85","        349.50","        352.45","        353.15","        353.57","    5121104","      18106.76","      61158","    1926972","         37.63"
"TATASTEEL","EQ","04-Mar-2015","        353.15","        356.00","        357.15","        345.60","        346.45","        348.15","        352.54","    4673329","      16475.59","      62960","    1979065","         42.35"
"TATASTEEL","EQ","05-Mar-2015","        348.15","        348.50","        349.20","        341.25","        342.80","        343.25","        344.17","    4770135","      16417.15","      70986","    1885256","         39.52"
"TATASTEEL","EQ","09-Mar-2015","        343.25","        343.25","        343.70","        335.00","        335.35","        336.30","        339.14","    4368765","      14816.36","      53791","    2032088","         46.51"
"TATASTEEL","EQ","10-Mar-2015","        336.30","        338.15","        339.00","        330.05","        332.30","        331.60","        334.24","    4091848","      13676.69","      57140","    1626552","         39.75"
"TATASTEEL","EQ","11-Mar-2015","        331.60","        333.00","        335.00","        324.25","        325.40","        325.30","        328.67","    4682270","      15389.10","      61175","    1897333","         40.52"
"TATASTEEL","EQ","12-Mar-2015","        325.30","        327.70","        336.40","        327.45","        333.30","        333.20","        332.59","    4324521","      14382.82","      60737","    1045981","         24.19"
"TATASTEEL","EQ","13-Mar-2015","        333.20","        336.00","        336.45","        325.00","        327.75","        326.50","        328.60","    3279674","      10777.12","      58178","     964778","         29.42"
"TATASTEEL","EQ","16-Mar-2015","        326.50","        328.85","        328.85","        323.10","        326.50","        326.20","        325.49","    2777100","       9039.12","      40519","     593614","         21.38"
"TATASTEEL","EQ","17-Mar-2015","        326.20","        330.00","        336.45","        327.10","        332.55","        332.55","        332.06","    4329067","      14375.12","      55655","     898268","         20.75"
"TATASTEEL","EQ","18-Mar-2015","        332.55","        335.70","        335.70","        329.35","        329.90","        331.75","        332.52","    3099693","      10307.08","      48036","     978313","         31.56"
"TATASTEEL","EQ","19-Mar-2015","        331.75","        334.25","        344.80","        333.65","        334.65","        336.60","        339.87","    6148738","      20897.80","      78270","    1808987","         29.42"
"TATASTEEL","EQ","20-Mar-2015","        336.60","        336.60","        341.40","        327.00","        328.25","        328.70","        333.71","    5776131","      19275.76","      84142","    1428158","         24.73"
"TATASTEEL","EQ","23-Mar-2015","        328.70","        330.45","        335.00","        328.60","        331.70","        331.40","        331.88","    3580330","      11882.28","      49770","     969942","         27.09"
"TATASTEEL","EQ","24-Mar-2015","        331.40","        330.10","        333.90","        324.25","        327.00","        327.15","        328.59","    4453740","      14634.67","      59615","    1748483","         39.26"
"TATASTEEL","EQ","25-Mar-2015","        327.15","        328.00","        328.95","        322.00","        322.00","        323.15","        324.49","    3544781","      11502.44","      52225","    1484414","         41.88"
"TATASTEEL","EQ","26-Mar-2015","        323.15","        323.00","        324.95","        314.00","        315.60","        315.60","        318.67","    6516994","      20767.63","      72426","    3038790","         46.63"
"TATASTEEL","EQ","27-Mar-2015","        315.60","        317.40","        319.35","        311.20","        314.85","        315.10","        315.57","    4019204","      12683.24","      53487","    1129121","         28.09"
