"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAPOWER","EQ","23-Apr-2015","         78.65","         79.80","         80.35","         78.60","         79.00","         79.25","         79.46","    2348489","       1866.17","      15529","     714314","         30.42"
"TATAPOWER","EQ","24-Apr-2015","         79.25","         79.30","         79.35","         77.60","         78.20","         78.10","         78.05","    1487555","       1161.00","       8383","     557425","         37.47"
"TATAPOWER","EQ","27-Apr-2015","         78.10","         78.50","         79.20","         77.40","         77.60","         77.60","         78.05","    2222370","       1734.53","      14283","     693480","         31.20"
"TATAPOWER","EQ","28-Apr-2015","         77.60","         77.40","         78.60","         76.55","         77.55","         77.90","         77.48","    2494510","       1932.74","      15893","    1020254","         40.90"
"TATAPOWER","EQ","29-Apr-2015","         77.90","         77.90","         78.15","         77.15","         77.45","         77.45","         77.60","    1615193","       1253.31","       9073","     670189","         41.49"
"TATAPOWER","EQ","30-Apr-2015","         77.45","         77.45","         77.95","         74.40","         75.80","         75.80","         75.70","    6036198","       4569.11","      21942","    3434177","         56.89"
"TATAPOWER","EQ","04-May-2015","         75.80","         76.30","         77.70","         76.25","         77.50","         77.30","         76.99","    1665818","       1282.58","      10612","     652834","         39.19"
"TATAPOWER","EQ","05-May-2015","         77.30","         77.20","         77.35","         76.00","         76.10","         76.10","         76.59","    1528185","       1170.48","       8609","     668836","         43.77"
"TATAPOWER","EQ","06-May-2015","         76.10","         76.00","         76.15","         73.10","         73.65","         73.45","         74.01","    4113387","       3044.13","      22140","    2253882","         54.79"
"TATAPOWER","EQ","07-May-2015","         73.45","         73.40","         73.65","         70.55","         71.95","         71.70","         71.86","    5413380","       3889.90","      35879","    2951699","         54.53"
"TATAPOWER","EQ","08-May-2015","         71.70","         72.70","         74.20","         72.35","         73.80","         73.20","         73.49","    3156909","       2319.95","      27401","    1518153","         48.09"
"TATAPOWER","EQ","11-May-2015","         73.20","         73.90","         74.80","         73.25","         74.15","         74.30","         74.23","    1887506","       1401.11","      12860","     945456","         50.09"
"TATAPOWER","EQ","12-May-2015","         74.30","         74.70","         74.70","         71.20","         71.65","         71.50","         72.22","    3909128","       2823.09","      20157","    2120015","         54.23"
"TATAPOWER","EQ","13-May-2015","         71.50","         72.00","         73.65","         71.40","         73.25","         73.40","         72.76","    2948873","       2145.63","      17139","    1286547","         43.63"
"TATAPOWER","EQ","14-May-2015","         73.40","         73.90","         74.00","         72.75","         73.50","         73.55","         73.45","    2013494","       1478.92","      14622","     849548","         42.19"
"TATAPOWER","EQ","15-May-2015","         73.55","         73.95","         74.30","         72.55","         72.65","         73.00","         73.25","    1709357","       1252.12","      12366","     737325","         43.13"
"TATAPOWER","EQ","18-May-2015","         73.00","         73.45","         75.50","         72.50","         75.25","         75.25","         74.53","    2663775","       1985.36","      12529","    1246026","         46.78"
"TATAPOWER","EQ","19-May-2015","         75.25","         75.70","         76.90","         74.50","         76.25","         75.85","         75.92","    8089446","       6141.67","      28842","    2353270","         29.09"
"TATAPOWER","EQ","20-May-2015","         75.85","         79.50","         79.60","         76.75","         77.15","         77.05","         77.92","    9937909","       7743.63","      39626","    2223130","         22.37"
"TATAPOWER","EQ","21-May-2015","         77.05","         77.50","         77.60","         75.75","         76.10","         76.20","         76.22","    2586311","       1971.27","      13238","     839201","         32.45"
"TATAPOWER","EQ","22-May-2015","         76.20","         76.25","         76.85","         75.55","         75.90","         75.95","         76.22","    1980853","       1509.73","      13718","     726204","         36.66"
"TATAPOWER","EQ","25-May-2015","         75.95","         75.70","         75.75","         74.45","         75.00","         74.80","         74.89","    3492569","       2615.58","      12576","    2079581","         59.54"
"TATAPOWER","EQ","26-May-2015","         74.80","         75.05","         75.30","         74.50","         75.20","         75.10","         74.92","    1557907","       1167.16","       7689","     800259","         51.37"
"TATAPOWER","EQ","27-May-2015","         75.10","         74.60","         76.00","         74.40","         75.80","         75.85","         75.35","    2333746","       1758.55","       9322","    1201610","         51.49"
"TATAPOWER","EQ","28-May-2015","         75.85","         75.40","         76.05","         73.70","         74.00","         74.10","         74.26","    6131083","       4552.99","      19177","    4494865","         73.31"
"TATAPOWER","EQ","29-May-2015","         74.10","         74.15","         75.35","         73.75","         75.25","         74.55","         74.56","    8196956","       6111.94","      45213","    5779600","         70.51"
"TATAPOWER","EQ","01-Jun-2015","         74.55","         75.05","         76.35","         74.10","         75.90","         76.10","         75.79","    2732139","       2070.67","      11169","    1498247","         54.84"
"TATAPOWER","EQ","02-Jun-2015","         76.10","         75.60","         76.20","         74.50","         74.55","         75.05","         75.18","    2958395","       2224.11","      10175","    1473014","         49.79"
"TATAPOWER","EQ","03-Jun-2015","         75.05","         74.85","         74.85","         69.00","         70.50","         70.85","         72.28","    6074343","       4390.23","      20931","    3158420","         52.00"
"TATAPOWER","EQ","04-Jun-2015","         70.85","         70.80","         70.90","         68.35","         70.05","         70.15","         69.61","    4884209","       3400.04","      21904","    2406233","         49.27"
"TATAPOWER","EQ","05-Jun-2015","         70.15","         70.10","         71.40","         69.15","         70.60","         70.65","         70.83","    2612950","       1850.64","       9375","    1238414","         47.40"
"TATAPOWER","EQ","08-Jun-2015","         70.65","         70.70","         71.90","         70.30","         71.65","         71.40","         71.24","    2485596","       1770.80","      13081","    1286343","         51.75"
"TATAPOWER","EQ","09-Jun-2015","         71.40","         71.35","         72.65","         70.35","         72.15","         72.35","         71.62","    2864231","       2051.27","      14190","    1283479","         44.81"
"TATAPOWER","EQ","10-Jun-2015","         72.35","         72.90","         74.60","         72.65","         73.85","         73.85","         73.74","    4019510","       2963.84","      16979","    2280754","         56.74"
"TATAPOWER","EQ","11-Jun-2015","         73.85","         74.00","         74.55","         69.40","         70.10","         70.00","         72.44","    5389454","       3904.35","      27297","    2984710","         55.38"
"TATAPOWER","EQ","12-Jun-2015","         70.00","         70.00","         73.00","         69.70","         72.95","         72.65","         71.75","    4929775","       3537.07","      20964","    2673255","         54.23"
"TATAPOWER","EQ","15-Jun-2015","         72.65","         72.95","         73.70","         71.20","         72.05","         72.05","         72.28","    5738366","       4147.88","      17618","    3636456","         63.37"
"TATAPOWER","EQ","16-Jun-2015","         72.05","         72.00","         74.50","         71.60","         74.00","         74.10","         73.27","    4089658","       2996.54","      19866","    1920268","         46.95"
"TATAPOWER","EQ","17-Jun-2015","         74.10","         74.10","         74.15","         72.50","         72.65","         72.75","         73.05","    2194377","       1603.05","      12538","     967136","         44.07"
"TATAPOWER","EQ","18-Jun-2015","         72.75","         72.60","         73.50","         71.90","         72.85","         73.10","         72.75","    2860807","       2081.25","      14396","    1104182","         38.60"
"TATAPOWER","EQ","19-Jun-2015","         73.10","         73.10","         73.55","         72.10","         72.20","         72.30","         72.55","    3897925","       2827.92","      15745","    2752878","         70.62"
"TATAPOWER","EQ","22-Jun-2015","         72.30","         72.50","         74.75","         71.55","         74.40","         74.50","         73.38","    2835299","       2080.48","      14435","    1084755","         38.26"
"TATAPOWER","EQ","23-Jun-2015","         74.50","         74.00","         74.70","         73.10","         74.15","         74.15","         73.83","    3045780","       2248.65","       8574","    1093151","         35.89"
"TATAPOWER","EQ","24-Jun-2015","         74.15","         74.00","         74.95","         73.25","         73.40","         73.80","         74.25","    1408455","       1045.71","       6454","     554468","         39.37"
"TATAPOWER","EQ","25-Jun-2015","         73.80","         73.10","         75.80","         72.80","         75.00","         75.00","         74.65","    4048264","       3022.01","       9887","    2634185","         65.07"
"TATAPOWER","EQ","26-Jun-2015","         75.00","         75.00","         75.00","         73.35","         73.95","         73.85","         73.95","    1366790","       1010.78","       6231","     423537","         30.99"
"TATAPOWER","EQ","29-Jun-2015","         73.85","         73.50","         73.60","         71.90","         73.15","         72.85","         72.72","    2006949","       1459.49","       9986","     687556","         34.26"
"TATAPOWER","EQ","30-Jun-2015","         72.85","         73.00","         74.35","         73.00","         74.20","         74.15","         73.85","    2226284","       1644.09","      10794","    1199751","         53.89"
"TATAPOWER","EQ","01-Jul-2015","         74.15","         74.15","         75.25","         73.50","         75.05","         74.75","         74.62","    1730442","       1291.22","       7738","     790270","         45.67"
"TATAPOWER","EQ","02-Jul-2015","         74.75","         75.00","         75.50","         74.50","         75.15","         74.90","         75.08","    1558746","       1170.33","      11662","     657672","         42.19"
"TATAPOWER","EQ","03-Jul-2015","         74.90","         74.50","         75.25","         74.00","         74.05","         74.30","         74.59","    1118064","        833.91","       4945","     409631","         36.64"
"TATAPOWER","EQ","06-Jul-2015","         74.30","         73.30","         74.75","         72.65","         74.45","         74.45","         73.72","    1379039","       1016.64","       8273","     331728","         24.06"
"TATAPOWER","EQ","07-Jul-2015","         74.45","         75.00","         75.35","         73.50","         73.85","         73.75","         74.33","    1519519","       1129.41","       6632","     467048","         30.74"
"TATAPOWER","EQ","08-Jul-2015","         73.75","         73.00","         73.30","         72.10","         72.45","         72.50","         72.67","    2119540","       1540.30","       9595","     952434","         44.94"
"TATAPOWER","EQ","09-Jul-2015","         72.50","         72.50","         73.20","         72.20","         72.55","         72.45","         72.70","    1491726","       1084.48","       7029","     815553","         54.67"
"TATAPOWER","EQ","10-Jul-2015","         72.45","         72.45","         72.70","         71.05","         71.30","         71.50","         71.54","    8725027","       6241.77","      22951","    2596922","         29.76"
"TATAPOWER","EQ","13-Jul-2015","         71.50","         71.65","         73.00","         71.50","         73.00","         72.75","         72.30","    2062761","       1491.39","      11287","    1058853","         51.33"
"TATAPOWER","EQ","14-Jul-2015","         72.75","         73.00","         73.45","         72.35","         73.10","         72.95","         72.94","    1117660","        815.24","       5827","     313613","         28.06"
"TATAPOWER","EQ","15-Jul-2015","         72.95","         72.50","         74.85","         72.50","         74.60","         74.25","         73.84","    2339626","       1727.51","       6447","    1201097","         51.34"
"TATAPOWER","EQ","16-Jul-2015","         74.25","         74.95","         76.20","         74.20","         76.00","         76.00","         75.41","    1977357","       1491.13","       8855","     821036","         41.52"
"TATAPOWER","EQ","17-Jul-2015","         76.00","         76.25","         76.85","         75.65","         76.00","         75.90","         76.12","    2361802","       1797.84","       8093","     980346","         41.51"
"TATAPOWER","EQ","20-Jul-2015","         75.90","         74.80","         74.95","         74.00","         74.40","         74.50","         74.43","    1908650","       1420.63","       7037","     801091","         41.97"
"TATAPOWER","EQ","21-Jul-2015","         74.50","         74.20","         74.60","         72.00","         72.25","         72.15","         72.99","    1792346","       1308.30","       7339","     678294","         37.84"
"TATAPOWER","EQ","22-Jul-2015","         72.15","         72.00","         73.60","         71.45","         73.00","         73.00","         72.83","    2257135","       1643.90","      12751","    1300381","         57.61"
"TATAPOWER","EQ","23-Jul-2015","         73.00","         73.20","         73.40","         71.70","         71.95","         71.90","         72.21","    2138940","       1544.63","       9739","    1216708","         56.88"
"TATAPOWER","EQ","24-Jul-2015","         71.90","         72.20","         72.35","         71.40","         71.75","         71.80","         71.86","    2110460","       1516.64","      15419","    1118385","         52.99"
"TATAPOWER","EQ","27-Jul-2015","         71.80","         71.70","         72.20","         70.25","         71.30","         71.25","         71.20","    3130774","       2229.16","      18981","    1538165","         49.13"
"TATAPOWER","EQ","28-Jul-2015","         71.25","         71.00","         71.75","         70.00","         70.90","         70.95","         71.02","    2122680","       1507.54","      11960","    1116544","         52.60"
"TATAPOWER","EQ","29-Jul-2015","         70.95","         71.00","         71.20","         67.05","         68.25","         68.30","         68.62","    5818545","       3992.41","      28019","    3085641","         53.03"
"TATAPOWER","EQ","30-Jul-2015","         68.30","         66.00","         70.00","         66.00","         69.90","         69.60","         68.75","    5359448","       3684.72","      20772","    1464254","         27.32"
"TATAPOWER","EQ","31-Jul-2015","         69.60","         69.70","         70.45","         68.15","         68.45","         68.45","         69.10","    3855766","       2664.47","      14075","    1804609","         46.80"
"TATAPOWER","EQ","03-Aug-2015","         68.45","         69.20","         69.85","         68.55","         69.60","         69.50","         69.33","    1826681","       1266.52","      10261","     602683","         32.99"
"TATAPOWER","EQ","04-Aug-2015","         69.50","         69.50","         70.20","         68.55","         69.85","         69.90","         69.57","    2441973","       1698.97","      11074","     873184","         35.76"
"TATAPOWER","EQ","05-Aug-2015","         69.90","         70.00","         70.95","         69.30","         69.70","         69.75","         70.19","    2964149","       2080.50","      11837","    1251333","         42.22"
"TATAPOWER","EQ","06-Aug-2015","         69.75","         70.40","         70.50","         69.20","         69.85","         69.75","         69.71","    1500113","       1045.76","       6883","     496337","         33.09"
"TATAPOWER","EQ","07-Aug-2015","         69.75","         69.75","         70.15","         68.85","         69.25","         69.10","         69.46","    1379657","        958.25","       6897","     549241","         39.81"
"TATAPOWER","EQ","10-Aug-2015","         69.10","         69.15","         70.15","         68.75","         68.75","         69.10","         69.62","    1268145","        882.89","       5999","     495351","         39.06"
"TATAPOWER","EQ","11-Aug-2015","         69.10","         69.20","         69.70","         68.00","         68.25","         68.25","         68.39","    1563841","       1069.55","       9630","     669535","         42.81"
"TATAPOWER","EQ","12-Aug-2015","         68.25","         68.25","         68.50","         67.30","         67.30","         67.55","         67.87","    1704026","       1156.49","       8652","     962154","         56.46"
"TATAPOWER","EQ","13-Aug-2015","         67.55","         67.90","         70.75","         67.25","         69.40","         69.15","         69.43","    8195280","       5689.63","      29558","    1785353","         21.79"
"TATAPOWER","EQ","14-Aug-2015","         69.15","         69.90","         70.10","         69.15","         69.60","         69.70","         69.67","    1931964","       1345.97","      15789","     617000","         31.94"
