"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAINVEST","EQ","24-Nov-2015","        545.35","        545.35","        555.00","        543.00","        551.00","        550.40","        550.69","       6697","         36.88","        540","       5047","         75.36"
"TATAINVEST","EQ","26-Nov-2015","        550.40","        552.05","        556.40","        549.40","        555.00","        555.05","        554.28","      10140","         56.20","       1186","       6439","         63.50"
"TATAINVEST","EQ","27-Nov-2015","        555.05","        553.95","        560.00","        551.35","        555.05","        555.15","        555.36","       7617","         42.30","        748","       5148","         67.59"
"TATAINVEST","EQ","30-Nov-2015","        555.15","        557.00","        567.00","        551.25","        567.00","        562.05","        558.34","      10980","         61.31","       1237","       6683","         60.87"
"TATAINVEST","EQ","01-Dec-2015","        562.05","        561.05","        565.75","        556.25","        556.25","        558.45","        560.93","       4953","         27.78","        332","       2662","         53.75"
"TATAINVEST","EQ","02-Dec-2015","        558.45","        559.90","        563.50","        555.10","        559.65","        559.25","        558.94","       5095","         28.48","        320","       3057","         60.00"
"TATAINVEST","EQ","03-Dec-2015","        559.25","        558.15","        562.95","        555.30","        555.30","        556.05","        557.56","       3960","         22.08","        251","       1424","         35.96"
"TATAINVEST","EQ","04-Dec-2015","        556.05","        558.95","        562.05","        552.00","        555.00","        555.45","        557.13","       8174","         45.54","        463","       4868","         59.55"
"TATAINVEST","EQ","07-Dec-2015","        555.45","        556.90","        560.05","        552.90","        556.70","        555.60","        555.25","       7671","         42.59","        768","       5182","         67.55"
"TATAINVEST","EQ","08-Dec-2015","        555.60","        555.00","        558.85","        553.00","        553.15","        554.90","        555.25","      15378","         85.39","        926","      13632","         88.65"
"TATAINVEST","EQ","09-Dec-2015","        554.90","        554.30","        557.55","        545.25","        548.95","        548.40","        551.89","      21598","        119.20","       2466","      13195","         61.09"
"TATAINVEST","EQ","10-Dec-2015","        548.40","        550.00","        554.45","        546.55","        553.00","        551.85","        549.27","       5413","         29.73","       1419","       3577","         66.08"
"TATAINVEST","EQ","11-Dec-2015","        551.85","        552.75","        553.00","        542.15","        545.05","        544.40","        549.34","       4475","         24.58","        384","       1220","         27.26"
"TATAINVEST","EQ","14-Dec-2015","        544.40","        546.05","        549.00","        539.00","        540.60","        540.60","        542.53","       7174","         38.92","        593","       3339","         46.54"
"TATAINVEST","EQ","15-Dec-2015","        540.60","        544.00","        550.00","        530.05","        550.00","        548.40","        541.53","       8401","         45.49","       1558","       4437","         52.82"
"TATAINVEST","EQ","16-Dec-2015","        548.40","        551.35","        551.35","        544.95","        547.50","        546.70","        547.30","       1818","          9.95","        449","       1076","         59.19"
"TATAINVEST","EQ","17-Dec-2015","        546.70","        554.00","        554.00","        544.00","        546.10","        547.55","        546.63","       9361","         51.17","       1110","       5432","         58.03"
"TATAINVEST","EQ","18-Dec-2015","        547.55","        547.45","        550.50","        546.00","        547.10","        546.90","        548.08","       1383","          7.58","        177","       1014","         73.32"
"TATAINVEST","EQ","21-Dec-2015","        546.90","        546.00","        552.80","        541.60","        550.70","        549.20","        548.55","       3223","         17.68","        250","       1713","         53.15"
"TATAINVEST","EQ","22-Dec-2015","        549.20","        550.00","        554.80","        545.10","        548.00","        546.90","        549.06","       8965","         49.22","       1411","       6186","         69.00"
"TATAINVEST","EQ","23-Dec-2015","        546.90","        553.55","        553.55","        546.15","        546.30","        546.95","        548.98","       4482","         24.61","        695","       2957","         65.98"
"TATAINVEST","EQ","24-Dec-2015","        546.95","        550.50","        551.95","        542.50","        545.00","        545.40","        546.97","       9894","         54.12","       1082","       5862","         59.25"
"TATAINVEST","EQ","28-Dec-2015","        545.40","        550.00","        550.95","        545.10","        545.15","        546.35","        547.98","       8574","         46.98","        836","       6151","         71.74"
"TATAINVEST","EQ","29-Dec-2015","        546.35","        551.40","        551.40","        545.10","        547.50","        547.10","        546.87","       3886","         21.25","        570","       2469","         63.54"
"TATAINVEST","EQ","30-Dec-2015","        547.10","        545.15","        552.00","        541.25","        543.50","        543.85","        546.39","       8285","         45.27","       1107","       4040","         48.76"
"TATAINVEST","EQ","31-Dec-2015","        543.85","        545.00","        546.95","        540.00","        541.50","        541.40","        542.63","       4259","         23.11","        765","       3129","         73.47"
"TATAINVEST","EQ","01-Jan-2016","        541.40","        546.00","        547.10","        542.05","        544.40","        544.90","        544.29","       5744","         31.26","        355","       4273","         74.39"
"TATAINVEST","EQ","04-Jan-2016","        544.90","        544.00","        545.00","        535.10","        535.10","        537.00","        539.96","      10240","         55.29","       1131","       7036","         68.71"
"TATAINVEST","EQ","05-Jan-2016","        537.00","        541.05","        546.45","        538.10","        541.10","        542.80","        541.29","       9369","         50.71","       1151","       5745","         61.32"
"TATAINVEST","EQ","06-Jan-2016","        542.80","        545.90","        547.00","        540.50","        542.00","        542.20","        544.15","       4987","         27.14","        814","       3624","         72.67"
"TATAINVEST","EQ","07-Jan-2016","        542.20","        542.05","        542.05","        528.00","        529.00","        531.85","        534.05","      10661","         56.94","       1165","       6953","         65.22"
"TATAINVEST","EQ","08-Jan-2016","        531.85","        535.00","        538.00","        530.05","        532.00","        532.15","        533.50","       4832","         25.78","        629","       2654","         54.93"
"TATAINVEST","EQ","11-Jan-2016","        532.15","        530.00","        533.00","        525.65","        527.60","        527.85","        528.44","      10776","         56.94","        596","       8494","         78.82"
"TATAINVEST","EQ","12-Jan-2016","        527.85","        530.00","        534.70","        526.80","        529.35","        528.65","        529.13","       6136","         32.47","        707","       3897","         63.51"
"TATAINVEST","EQ","13-Jan-2016","        528.65","        527.60","        531.85","        515.00","        520.45","        523.45","        523.86","      12220","         64.02","       1010","       7111","         58.19"
"TATAINVEST","EQ","14-Jan-2016","        523.45","        520.00","        525.10","        518.00","        518.20","        519.65","        520.57","       1870","          9.73","        314","       1132","         60.53"
"TATAINVEST","EQ","15-Jan-2016","        519.65","        520.10","        521.95","        507.00","        507.00","        508.25","        510.02","      10031","         51.16","       1120","       6007","         59.88"
"TATAINVEST","EQ","18-Jan-2016","        508.25","        511.15","        511.15","        495.90","        497.70","        500.10","        501.95","       5579","         28.00","        755","       3810","         68.29"
"TATAINVEST","EQ","19-Jan-2016","        500.10","        506.00","        508.00","        499.05","        503.05","        502.80","        502.68","       5283","         26.56","        766","       2392","         45.28"
"TATAINVEST","EQ","20-Jan-2016","        502.80","        502.80","        502.80","        488.05","        492.25","        490.65","        494.94","       7548","         37.36","       1189","       4680","         62.00"
