"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ITC","EQ","17-Jul-2015","        317.95","        318.55","        323.90","        317.65","        323.70","        322.30","        320.81","    3937439","      12631.80","      44892","    2551904","         64.81"
"ITC","EQ","20-Jul-2015","        322.30","        321.80","        323.45","        319.20","        320.95","        320.50","        320.44","    3175322","      10175.13","      36172","    2155423","         67.88"
"ITC","EQ","21-Jul-2015","        320.50","        320.50","        322.45","        312.50","        313.75","        313.40","        315.91","    4538382","      14337.21","      48388","    3265139","         71.94"
"ITC","EQ","22-Jul-2015","        313.40","        312.10","        317.95","        310.70","        314.80","        314.50","        315.27","    5174239","      16312.79","      61557","    3964051","         76.61"
"ITC","EQ","23-Jul-2015","        314.50","        315.10","        317.45","        312.00","        315.15","        315.10","        314.54","    3614786","      11369.83","      47570","    2182510","         60.38"
"ITC","EQ","24-Jul-2015","        315.10","        315.00","        315.60","        312.50","        314.05","        314.55","        313.88","    2695820","       8461.70","      37648","    1855345","         68.82"
"ITC","EQ","27-Jul-2015","        314.55","        311.50","        313.35","        309.80","        311.00","        311.65","        311.57","    3412265","      10631.46","      44155","    2359535","         69.15"
"ITC","EQ","28-Jul-2015","        311.65","        311.95","        313.90","        309.55","        311.50","        311.20","        311.63","    4362388","      13594.64","      52698","    2902738","         66.54"
"ITC","EQ","29-Jul-2015","        311.20","        311.00","        312.00","        300.60","        304.00","        304.00","        303.89","    6238636","      18958.45","      66822","    4088903","         65.54"
"ITC","EQ","30-Jul-2015","        304.00","        304.00","        317.85","        300.00","        317.50","        315.95","        311.18","   13316491","      41438.77","      97137","    5761408","         43.27"
"ITC","EQ","31-Jul-2015","        315.95","        317.95","        327.40","        315.30","        325.75","        326.00","        322.83","   10880274","      35124.94","     114051","    8036810","         73.87"
"ITC","EQ","03-Aug-2015","        326.00","        326.00","        333.50","        325.10","        331.60","        331.55","        329.85","    9568727","      31562.50","     100505","    7500648","         78.39"
"ITC","EQ","04-Aug-2015","        331.55","        331.45","        331.55","        324.55","        330.00","        329.90","        328.49","    6623519","      21757.42","      74874","    4708409","         71.09"
"ITC","EQ","05-Aug-2015","        329.90","        329.90","        333.05","        326.60","        330.70","        331.80","        331.38","    3806659","      12614.56","      54912","    2488104","         65.36"
"ITC","EQ","06-Aug-2015","        331.80","        330.55","        331.00","        324.00","        325.70","        326.25","        325.83","    5640131","      18377.00","      73632","    4235312","         75.09"
"ITC","EQ","07-Aug-2015","        326.25","        324.00","        325.60","        322.00","        325.00","        324.45","        324.03","    2981227","       9660.03","      44257","    2042893","         68.53"
"ITC","EQ","10-Aug-2015","        324.45","        324.50","        327.25","        319.35","        320.00","        320.95","        324.34","    3723233","      12076.09","      75294","    2765167","         74.27"
